0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Minimum Water Level,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,5,0,9,1,0,0,10,8,1,2,5,7,1,10,10,5.073488638973731,41092129.221057326,533241026.110445,1712100000.0,0.0,0.029906643027860752
0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,4,5,3,2,2,0,3,5,2,7,9,5,3,10,6,3,5.193488638973731,2056415.7465718403,558192904.8007903,612300000.0,96.86320331199542,0.00018086102555017083
1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,4,5,4,7,5,0,9,6,8,2,9,0,4,8,1,2,5.193488638973731,0.0,630932990.0443401,1093800000.0,0.0,0.0
0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,4,3,3,5,0,1,3,0,2,7,10,8,9,7,0,4,4.953488638973731,42991353.40969697,464153610.5151746,575500000.0,1902.606469737566,0.004948386400443813
0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,4,2,9,9,7,10,0,2,7,5,0,10,3,8,4,5,5.193488638973731,15263737.818197079,728041655.204284,456000000.0,728.3125559920702,0.0017335036302093144
0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,4,7,1,0,9,8,2,2,7,6,10,2,8,5,3,4,5.193488638973731,1933667.143121758,657535312.7157228,619900000.0,74.38421839448185,0.0003154031353998052
1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,4,4,7,0,6,3,7,5,8,3,9,0,2,4,4,9,5.073488638973731,0.0,629037294.838069,917900000.0,0.0,0.0
0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,8,1,7,7,4,5,3,8,2,2,10,3,4,1,7,5.193488638973731,2759822.559780966,691670713.3543061,1063100000.0,49.585098236068966,0.001095476887599216
1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,4,8,2,3,4,7,5,0,1,0,10,6,2,2,9,6,5.073488638973731,17261131.339691214,620934354.6634908,523300000.0,674.7331907290279,0.0027723414292649
1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,4,2,4,3,0,7,0,0,3,9,2,1,2,7,6,5,4.833488638973731,20614343.92334365,456710393.9962719,819600000.0,921.0429384696856,0.002295663360040572
0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,2,1,4,4,3,0,4,10,3,9,1,0,1,5,9,1,5.073488638973731,1428032.0847182472,539008156.8349667,1555700000.0,58.7523079409713,8.480428539692287e-05
0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,4,4,2,2,0,3,10,6,3,2,1,2,1,0,2,5,5.193488638973731,112652008.04799275,472657950.1117728,722400000.0,6029.792794542782,0.009348142855713943
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,3,10,9,3,10,10,3,8,0,9,6,4,8,7,2,5.115883521147788,15255527.146584308,860014684.3481514,520200000.0,607.1267724294653,0.0022655959054633133
0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,3,3,4,4,2,3,10,10,8,3,6,6,3,4,4,4.953488638973731,0.0,636466579.3984026,916200000.0,0.0,0.0
0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,5,3,4,0,8,10,6,2,1,7,1,0,0,2,1,5.193488638973731,131343512.87278837,539792099.28073,619900000.0,0.0,0.09086634826731398
1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,2,9,0,0,1,7,10,3,9,3,2,7,4,6,9,4.953488638973731,40695218.93603822,570643236.4346857,885500000.0,0.0,0.02905131639552162
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,7,8,1,3,9,1,4,3,4,4,3,5,3,7,9,5.193488638973731,17546160.868475422,697819017.6643078,115300000.0,944.4313953149757,0.001478849076226945
1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,4,1,0,0,6,9,4,9,1,1,9,2,4,6,1,2,5.073488638973731,0.0,541529837.6236848,1012800000.0,0.0,0.0
0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,7,7,8,5,8,9,4,5,6,0,0,4,1,5,5.193488638973731,3251193.5781389824,716017650.4563111,776300000.0,72.84318532403545,0.0008249306698809916
0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,7,4,6,0,0,4,9,10,3,2,3,5,0,3,8,5.073488638973731,44285868.09652744,529576410.99295765,1146000000.0,0.0,0.03128530807715461
0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,2,6,8,6,2,1,0,6,4,0,8,7,4,8,1,9,4.953488638973731,1030807.5376680513,602574620.9667578,946900000.0,33.47485130526109,0.00011358347579562335
0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,3,1,0,4,6,3,0,8,1,9,7,9,0,3,3,9,4.953488638973731,0.0,491660744.34438753,1577200000.0,0.0,0.0
0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,6,2,10,2,5,7,6,4,4,0,2,3,6,9,3,4.953488638973731,4972842.997445776,702358446.2359794,388400000.0,118.28207241150628,0.000831411195202718
1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,2,4,9,8,8,8,4,5,10,5,7,6,10,6,5,5.193488638973731,0.0,862764384.9546881,619900000.0,0.0,0.0
1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,3,7,9,0,8,2,0,10,6,3,9,2,9,8,7,1,5.073488638973731,0.0,644943476.7885932,607900000.0,0.0,0.0
0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,2,2,7,8,0,0,3,2,6,0,5,8,9,3,0,7,4.953488638973731,34994835.771675244,454401842.8810409,1305500000.0,1148.0514860438286,0.0037319453185472133
1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,3,0,3,0,5,7,1,1,10,3,8,0,1,4,7,3,5.193488638973731,3251193.5781389824,498940788.2024983,1037600000.0,150.2390697308231,0.0002749768899603305
1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,2,4,1,10,10,7,0,5,1,0,2,3,8,4.833488638973731,0.0,480110128.9704469,1339800000.0,0.0,0.0
0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,3,9,0,8,6,0,0,4,0,4,1,10,2,0,5,8,4.833488638973731,4785675.206706536,443173345.8225299,1285900000.0,229.75323730910907,0.00037893888514597214
0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,4,0,1,5,0,10,5,6,0,2,9,6,10,5,9,6,5.052515060971896,27209512.034101564,562578191.2462687,546500000.0,1293.1204350851021,0.0023254139863633223
0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,4,7,0,3,10,0,0,2,0,2,1,0,9,2,4.953488638973731,20285378.102302678,447395503.2398753,1592300000.0,377.4144943014502,0.006733566345489884
1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,2,9,2,0,7,1,2,7,0,0,2,9,4,8,5,4,4.953488638973731,0.0,536499415.895198,1210600000.0,0.0,0.0
